The leNetski,Slope,progressive-house,0.647,0.892,0,-3.922,0,0.061,0.0124,0.858,0.0834,0.209,130.02,audio_features,56Fp8vWFj9UHFYI3sXZ1fk,spotify:track:56Fp8vWFj9UHFYI3sXZ1fk,https://api.spotify.com/v1/tracks/56Fp8vWFj9UHFYI3sXZ1fk,https://api.spotify.com/v1/audio-analysis/56Fp8vWFj9UHFYI3sXZ1fk,350769,4,
Kirill Anisimov,Beautiful Sunset,progressive-house,0.671,0.817,7,-6.139,1,0.0618,0.00184,0.749,0.0877,0.36,128.011,audio_features,5n47PoiM0NMm36N9zKoEMY,spotify:track:5n47PoiM0NMm36N9zKoEMY,https://api.spotify.com/v1/tracks/5n47PoiM0NMm36N9zKoEMY,https://api.spotify.com/v1/audio-analysis/5n47PoiM0NMm36N9zKoEMY,292510,4,
Digital Constructive,29 Feb,progressive-house,0.776,0.633,9,-10.301,0,0.175,0.0431,0.85,0.0438,0.109,126.012,audio_features,6ukQAya62PQgFeGeZUNiS4,spotify:track:6ukQAya62PQgFeGeZUNiS4,https://api.spotify.com/v1/tracks/6ukQAya62PQgFeGeZUNiS4,https://api.spotify.com/v1/audio-analysis/6ukQAya62PQgFeGeZUNiS4,411429,3,
Danny Farrant,Monsters and Demons (Progressive House),progressive-house,0.327,0.61,0,-7.641,1,0.0351,0.00789,2.11e-06,0.225,0.188,101.591,audio_features,1X57LxP3vS7jOEPqRTTpzx,spotify:track:1X57LxP3vS7jOEPqRTTpzx,https://api.spotify.com/v1/tracks/1X57LxP3vS7jOEPqRTTpzx,https://api.spotify.com/v1/audio-analysis/1X57LxP3vS7jOEPqRTTpzx,234155,4,
Pierre Henry,Psyche Rock - (Fatboy Slim Malpaso Mix),psych-rock,0.632,0.995,4,-4.664,1,0.118,0.0516,0.858,0.158,0.335,106.698,audio_features,0YC5YotbotOqm1YydSpkTZ,spotify:track:0YC5YotbotOqm1YydSpkTZ,https://api.spotify.com/v1/tracks/0YC5YotbotOqm1YydSpkTZ,https://api.spotify.com/v1/audio-analysis/0YC5YotbotOqm1YydSpkTZ,392840,4,
Rockit Gaming,Like a Psycho,psych-rock,0.76,0.801,10,-8.821,1,0.267,0.0859,0,0.146,0.661,80.003,audio_features,5thnZhcT2S54okg6tBxSvW,spotify:track:5thnZhcT2S54okg6tBxSvW,https://api.spotify.com/v1/tracks/5thnZhcT2S54okg6tBxSvW,https://api.spotify.com/v1/audio-analysis/5thnZhcT2S54okg6tBxSvW,237109,4,
Pierre Henry,Messe pour le temps présent: 2. Psyché Rock,psych-rock,0.566,0.864,9,-10.704,1,0.0525,0.475,0.168,0.154,0.342,106.863,audio_features,1SeFJKXiXP8o374gDUylL9,spotify:track:1SeFJKXiXP8o374gDUylL9,https://api.spotify.com/v1/tracks/1SeFJKXiXP8o374gDUylL9,https://api.spotify.com/v1/audio-analysis/1SeFJKXiXP8o374gDUylL9,171827,4,
Kourosh Yaghmaei,Gole Yakh,psych-rock,0.408,0.554,9,-6.707,0,0.0268,0.84,0.000266,0.171,0.49,171.512,audio_features,1C8RHwk3q455M7hpihnzJJ,spotify:track:1C8RHwk3q455M7hpihnzJJ,https://api.spotify.com/v1/tracks/1C8RHwk3q455M7hpihnzJJ,https://api.spotify.com/v1/audio-analysis/1C8RHwk3q455M7hpihnzJJ,306760,4,
Sophia Rider,Rock a Bye Psycho,psych-rock,0.24,0.146,5,-23.864,1,0.0351,0.921,0.99,0.296,0.592,159.736,audio_features,6YEDeqZPfs2ewOwB3YUCpb,spotify:track:6YEDeqZPfs2ewOwB3YUCpb,https://api.spotify.com/v1/tracks/6YEDeqZPfs2ewOwB3YUCpb,https://api.spotify.com/v1/audio-analysis/6YEDeqZPfs2ewOwB3YUCpb,73533,4,
Shin Joong Hyun,Moon Watching,psych-rock,0.543,0.805,4,-6.027,1,0.0307,0.815,0.314,0.143,0.952,147.009,audio_features,0p7rBqUbdeJydjBkkHwGCN,spotify:track:0p7rBqUbdeJydjBkkHwGCN,https://api.spotify.com/v1/tracks/0p7rBqUbdeJydjBkkHwGCN,https://api.spotify.com/v1/audio-analysis/0p7rBqUbdeJydjBkkHwGCN,156813,4,
Kourosh Yaghmaei,Saraabe Toe,psych-rock,0.456,0.513,5,-8.629,1,0.0573,0.271,0.0152,0.131,0.336,78.552,audio_features,5ovb09UxRZImZtfip1WKTZ,spotify:track:5ovb09UxRZImZtfip1WKTZ,https://api.spotify.com/v1/tracks/5ovb09UxRZImZtfip1WKTZ,https://api.spotify.com/v1/audio-analysis/5ovb09UxRZImZtfip1WKTZ,274960,4,
The Meteors,Rockabilly Psychosis (Live),psych-rock,0.465,0.986,0,-6.758,1,0.0368,0.0017,0.0237,0.557,0.719,109.539,audio_features,0TT3SM3e9qWUiYTTkTYKdE,spotify:track:0TT3SM3e9qWUiYTTkTYKdE,https://api.spotify.com/v1/tracks/0TT3SM3e9qWUiYTTkTYKdE,https://api.spotify.com/v1/audio-analysis/0TT3SM3e9qWUiYTTkTYKdE,103907,4,
Kim Jung Mi,The Sun,psych-rock,0.322,0.219,7,-14.933,1,0.0311,0.79,0.205,0.12,0.4,76.691,audio_features,0RiwjhzME58w763VqHMFyt,spotify:track:0RiwjhzME58w763VqHMFyt,https://api.spotify.com/v1/tracks/0RiwjhzME58w763VqHMFyt,https://api.spotify.com/v1/audio-analysis/0RiwjhzME58w763VqHMFyt,411613,4,
Kourosh Yaghmaei,Havar Havar,psych-rock,0.638,0.468,8,-10.365,1,0.0603,0.726,0.0013,0.0993,0.62,90.388,audio_features,7xoxBDDv0CTZuVARxQ7I2F,spotify:track:7xoxBDDv0CTZuVARxQ7I2F,https://api.spotify.com/v1/tracks/7xoxBDDv0CTZuVARxQ7I2F,https://api.spotify.com/v1/audio-analysis/7xoxBDDv0CTZuVARxQ7I2F,225880,3,
Kourosh Yaghmaei,Dar Enteha,psych-rock,0.522,0.679,7,-9.025,0,0.0315,0.88,2.13e-05,0.139,0.595,85.728,audio_features,6W7tzjl1aD3TJ7bvROHPmv,spotify:track:6W7tzjl1aD3TJ7bvROHPmv,https://api.spotify.com/v1/tracks/6W7tzjl1aD3TJ7bvROHPmv,https://api.spotify.com/v1/audio-analysis/6W7tzjl1aD3TJ7bvROHPmv,249480,4,
Lord Infamous,Psycho (Feat. Lil' Jack & T Rock),psych-rock,0.716,0.487,1,-17.189,1,0.23,0.203,0,0.336,0.244,126.068,audio_features,7Kr7c6U00sjdbE41fh0NYs,spotify:track:7Kr7c6U00sjdbE41fh0NYs,https://api.spotify.com/v1/tracks/7Kr7c6U00sjdbE41fh0NYs,https://api.spotify.com/v1/audio-analysis/7Kr7c6U00sjdbE41fh0NYs,275853,4,
The English Beat,Psychedelic Rockers - Bonus Track,psych-rock,0.686,0.656,2,-10.392,1,0.0478,0.0258,0.00705,0.0664,0.931,155.887,audio_features,4TltJfCqf3vSOBZOwf9lKJ,spotify:track:4TltJfCqf3vSOBZOwf9lKJ,https://api.spotify.com/v1/tracks/4TltJfCqf3vSOBZOwf9lKJ,https://api.spotify.com/v1/audio-analysis/4TltJfCqf3vSOBZOwf9lKJ,232213,4,
Kourosh Yaghmaei,Niyayesh,psych-rock,0.479,0.381,2,-10.919,0,0.0306,0.451,0.0412,0.131,0.137,82.617,audio_features,5ir8PyXrgHV3Szu16Xk0XW,spotify:track:5ir8PyXrgHV3Szu16Xk0XW,https://api.spotify.com/v1/tracks/5ir8PyXrgHV3Szu16Xk0XW,https://api.spotify.com/v1/audio-analysis/5ir8PyXrgHV3Szu16Xk0XW,333760,4,
Brainbox,Down Man,psych-rock,0.507,0.673,7,-10.974,0,0.0559,0.00049,0.419,0.241,0.535,167.723,audio_features,1Bp1aHoc4ccZSRpS6pfxMY,spotify:track:1Bp1aHoc4ccZSRpS6pfxMY,https://api.spotify.com/v1/tracks/1Bp1aHoc4ccZSRpS6pfxMY,https://api.spotify.com/v1/audio-analysis/1Bp1aHoc4ccZSRpS6pfxMY,153187,4,
Pierre Henry,Psyche Rock - Malpaso Mix By Fatboy Slim,psych-rock,0.643,0.974,9,-7.291,1,0.0764,0.0139,0.868,0.424,0.447,106.712,audio_features,7k9WnM4LOynHKtRxQvmcW1,spotify:track:7k9WnM4LOynHKtRxQvmcW1,https://api.spotify.com/v1/tracks/7k9WnM4LOynHKtRxQvmcW1,https://api.spotify.com/v1/audio-analysis/7k9WnM4LOynHKtRxQvmcW1,446826,4,
Kourosh Yaghmaei,Khaar,psych-rock,0.211,0.408,11,-7.772,0,0.0288,0.15,0.225,0.0463,0.0787,99.295,audio_features,37uU00gRcDigQdYmxNNXrD,spotify:track:37uU00gRcDigQdYmxNNXrD,https://api.spotify.com/v1/tracks/37uU00gRcDigQdYmxNNXrD,https://api.spotify.com/v1/audio-analysis/37uU00gRcDigQdYmxNNXrD,408507,3,
Lee Jung Hwa,I Don't Like,psych-rock,0.417,0.568,11,-7.278,0,0.0257,0.816,0.00406,0.627,0.52,94.511,audio_features,37UMQqVdR2cYkFki6jbOK7,spotify:track:37UMQqVdR2cYkFki6jbOK7,https://api.spotify.com/v1/tracks/37UMQqVdR2cYkFki6jbOK7,https://api.spotify.com/v1/audio-analysis/37UMQqVdR2cYkFki6jbOK7,191747,4,
Witch,Psychotic Rock,psych-rock,0.145,0.822,9,-7.691,1,0.077,0.00279,0.529,0.135,0.239,85.672,audio_features,3cT9DzJk976G4bnXNF4E5G,spotify:track:3cT9DzJk976G4bnXNF4E5G,https://api.spotify.com/v1/tracks/3cT9DzJk976G4bnXNF4E5G,https://api.spotify.com/v1/audio-analysis/3cT9DzJk976G4bnXNF4E5G,284787,4,
Kourosh Yaghmaei,Leila,psych-rock,0.662,0.351,7,-10.716,0,0.0326,0.936,0.342,0.101,0.35,94.552,audio_features,760d5fC41dkJL9WHPIPhDD,spotify:track:760d5fC41dkJL9WHPIPhDD,https://api.spotify.com/v1/tracks/760d5fC41dkJL9WHPIPhDD,https://api.spotify.com/v1/audio-analysis/760d5fC41dkJL9WHPIPhDD,267827,4,
Kourosh Yaghmaei,Paiz,psych-rock,0.543,0.344,9,-9.015,0,0.0259,0.803,0.0607,0.147,0.221,87.007,audio_features,6hvgfdB5UHaPPFicjtiPwV,spotify:track:6hvgfdB5UHaPPFicjtiPwV,https://api.spotify.com/v1/tracks/6hvgfdB5UHaPPFicjtiPwV,https://api.spotify.com/v1/audio-analysis/6hvgfdB5UHaPPFicjtiPwV,260067,4,
Kourosh Yaghmaei,Hajme Khali,psych-rock,0.362,0.536,5,-6.437,1,0.0409,0.947,0.00346,0.115,0.37,74.546,audio_features,2EehOPtSz8hYYoPznMRY8R,spotify:track:2EehOPtSz8hYYoPznMRY8R,https://api.spotify.com/v1/tracks/2EehOPtSz8hYYoPznMRY8R,https://api.spotify.com/v1/audio-analysis/2EehOPtSz8hYYoPznMRY8R,162733,4,
Kim Sun,The Man Who Must Leave,psych-rock,0.308,0.513,7,-7.956,0,0.0385,0.164,0.543,0.0695,0.176,85.941,audio_features,7nxoYWuph5amXyFJG1T3KR,spotify:track:7nxoYWuph5amXyFJG1T3KR,https://api.spotify.com/v1/tracks/7nxoYWuph5amXyFJG1T3KR,https://api.spotify.com/v1/audio-analysis/7nxoYWuph5amXyFJG1T3KR,465227,4,
Golden Grapes,Please Don't Bother Me Anymore,psych-rock,0.362,0.669,2,-6.958,1,0.0321,0.334,0.461,0.0854,0.603,110.744,audio_features,6O7CxQVfg5p16JW4vwUVCN,spotify:track:6O7CxQVfg5p16JW4vwUVCN,https://api.spotify.com/v1/tracks/6O7CxQVfg5p16JW4vwUVCN,https://api.spotify.com/v1/audio-analysis/6O7CxQVfg5p16JW4vwUVCN,211067,4,
Kourosh Yaghmaei,Shirin Nakon,psych-rock,0.591,0.334,7,-9.528,0,0.0784,0.779,0.00267,0.0995,0.227,146.538,audio_features,02aPsAYvYn8r22NF2SrZJy,spotify:track:02aPsAYvYn8r22NF2SrZJy,https://api.spotify.com/v1/tracks/02aPsAYvYn8r22NF2SrZJy,https://api.spotify.com/v1/audio-analysis/02aPsAYvYn8r22NF2SrZJy,211493,3,
Benny Soebardja,Candle Light,psych-rock,0.544,0.695,9,-8.222,1,0.0584,0.339,0.00558,0.299,0.661,80.833,audio_features,2W65iMKceK0W9qsn1qWJU9,spotify:track:2W65iMKceK0W9qsn1qWJU9,https://api.spotify.com/v1/tracks/2W65iMKceK0W9qsn1qWJU9,https://api.spotify.com/v1/audio-analysis/2W65iMKceK0W9qsn1qWJU9,189226,4,
Black Brothers,Saman Doye,psych-rock,0.54,0.703,2,-8.73,1,0.0366,0.338,0.0971,0.0689,0.971,84.251,audio_features,5b5AGYvoznaNnbyIqs2DcH,spotify:track:5b5AGYvoznaNnbyIqs2DcH,https://api.spotify.com/v1/tracks/5b5AGYvoznaNnbyIqs2DcH,https://api.spotify.com/v1/audio-analysis/5b5AGYvoznaNnbyIqs2DcH,245733,4,
Talking Heads,Psycho Killer,psych-rock,0.721,0.521,2,-8.123,1,0.0612,0.0707,0.00552,0.127,0.942,123.118,audio_features,68AJgDAbi9ry1ZVc9eh7ll,spotify:track:68AJgDAbi9ry1ZVc9eh7ll,https://api.spotify.com/v1/tracks/68AJgDAbi9ry1ZVc9eh7ll,https://api.spotify.com/v1/audio-analysis/68AJgDAbi9ry1ZVc9eh7ll,261413,4,
Shin Joong Hyun,"J" Blues 72,psych-rock,0.553,0.716,2,-8.154,1,0.0625,0.173,0.86,0.0687,0.613,128.031,audio_features,6tQZ1DrkecZLpmaYjgfL9n,spotify:track:6tQZ1DrkecZLpmaYjgfL9n,https://api.spotify.com/v1/tracks/6tQZ1DrkecZLpmaYjgfL9n,https://api.spotify.com/v1/audio-analysis/6tQZ1DrkecZLpmaYjgfL9n,901480,4,
Kourosh Yaghmaei,Ghazal,psych-rock,0.552,0.814,7,-9.243,1,0.052,0.663,0.0011,0.197,0.608,134.907,audio_features,25Dtwv4kTHxLqyURLz4rzQ,spotify:track:25Dtwv4kTHxLqyURLz4rzQ,https://api.spotify.com/v1/tracks/25Dtwv4kTHxLqyURLz4rzQ,https://api.spotify.com/v1/audio-analysis/25Dtwv4kTHxLqyURLz4rzQ,318093,4,
Chicago,Wishing You Were Here (Single Version),psych-rock,0.429,0.501,2,-10.424,0,0.0361,0.696,0.00822,0.143,0.5,137.089,audio_features,62IxtM8kD6lxvBqFVnciW6,spotify:track:62IxtM8kD6lxvBqFVnciW6,https://api.spotify.com/v1/tracks/62IxtM8kD6lxvBqFVnciW6,https://api.spotify.com/v1/audio-analysis/62IxtM8kD6lxvBqFVnciW6,179853,4,
Kourosh Yaghmaei,Del Dareh Pir Misheh,psych-rock,0.28,0.521,0,-11.269,1,0.0585,0.707,0.0002,0.128,0.406,87.533,audio_features,3Vdu9fyFAX4iJbrjqTqrFg,spotify:track:3Vdu9fyFAX4iJbrjqTqrFg,https://api.spotify.com/v1/tracks/3Vdu9fyFAX4iJbrjqTqrFg,https://api.spotify.com/v1/audio-analysis/3Vdu9fyFAX4iJbrjqTqrFg,173973,1,
Kourosh Yaghmaei,Baroona,psych-rock,0.37,0.689,5,-10.398,1,0.0428,0.0371,0.0755,0.122,0.571,103.548,audio_features,4PjllCSF9nWq8Axa7MvQIs,spotify:track:4PjllCSF9nWq8Axa7MvQIs,https://api.spotify.com/v1/tracks/4PjllCSF9nWq8Axa7MvQIs,https://api.spotify.com/v1/audio-analysis/4PjllCSF9nWq8Axa7MvQIs,267067,4,
Kourosh Yaghmaei,Reyhan,psych-rock,0.457,0.615,7,-9.867,0,0.0822,0.242,0.00011,0.0785,0.365,116.683,audio_features,7h3IL8Ik35Ls2KMN3vBKvi,spotify:track:7h3IL8Ik35Ls2KMN3vBKvi,https://api.spotify.com/v1/tracks/7h3IL8Ik35Ls2KMN3vBKvi,https://api.spotify.com/v1/audio-analysis/7h3IL8Ik35Ls2KMN3vBKvi,228533,4,
Kourosh Yaghmaei,Akhm Nakon,psych-rock,0.631,0.831,4,-8.613,1,0.0717,0.753,0.000299,0.114,0.942,139.94,audio_features,2abiioEwmAQk6KFTP0TQ0Z,spotify:track:2abiioEwmAQk6KFTP0TQ0Z,https://api.spotify.com/v1/tracks/2abiioEwmAQk6KFTP0TQ0Z,https://api.spotify.com/v1/audio-analysis/2abiioEwmAQk6KFTP0TQ0Z,205267,4,
Brainbox,Dark Rose,psych-rock,0.573,0.454,2,-13.208,1,0.0538,0.0254,0.00132,0.1,0.337,121.073,audio_features,03kaNsT888rwuSJniwdC0U,spotify:track:03kaNsT888rwuSJniwdC0U,https://api.spotify.com/v1/tracks/03kaNsT888rwuSJniwdC0U,https://api.spotify.com/v1/audio-analysis/03kaNsT888rwuSJniwdC0U,323907,4,
Jang Hyun,Please Wait,psych-rock,0.388,0.327,0,-9.475,1,0.0277,0.284,5.73e-05,0.276,0.352,99.656,audio_features,33cqoJ1xvzHVKOASjwVf3v,spotify:track:33cqoJ1xvzHVKOASjwVf3v,https://api.spotify.com/v1/tracks/33cqoJ1xvzHVKOASjwVf3v,https://api.spotify.com/v1/audio-analysis/33cqoJ1xvzHVKOASjwVf3v,200920,4,
Park In Soo,Spring Rain,psych-rock,0.418,0.543,0,-6.246,1,0.0278,0.409,0.0734,0.163,0.274,72.699,audio_features,5XH0v2VG36LL8F74WSqDLu,spotify:track:5XH0v2VG36LL8F74WSqDLu,https://api.spotify.com/v1/tracks/5XH0v2VG36LL8F74WSqDLu,https://api.spotify.com/v1/audio-analysis/5XH0v2VG36LL8F74WSqDLu,340880,4,
Shark Move,Evil War,psych-rock,0.433,0.717,2,-9.875,1,0.0655,0.657,0.77,0.249,0.707,179.217,audio_features,5c2hYHuTgC4McWiUpv7N66,spotify:track:5c2hYHuTgC4McWiUpv7N66,https://api.spotify.com/v1/tracks/5c2hYHuTgC4McWiUpv7N66,https://api.spotify.com/v1/audio-analysis/5c2hYHuTgC4McWiUpv7N66,343200,4,
Fever Tree,San Francisco Girls,psych-rock,0.201,0.494,2,-7.513,1,0.0331,0.401,0.00159,0.0345,0.383,81.416,audio_features,0bkCkdxfziOpg4JxSxMZQt,spotify:track:0bkCkdxfziOpg4JxSxMZQt,https://api.spotify.com/v1/tracks/0bkCkdxfziOpg4JxSxMZQt,https://api.spotify.com/v1/audio-analysis/0bkCkdxfziOpg4JxSxMZQt,242907,4,
Christopher,Dark Road,psych-rock,0.477,0.719,2,-8.526,0,0.0786,0.0395,0.0632,0.0987,0.695,117.13,audio_features,2rEsEuPGZAzhj7tqQ30Tmz,spotify:track:2rEsEuPGZAzhj7tqQ30Tmz,https://api.spotify.com/v1/tracks/2rEsEuPGZAzhj7tqQ30Tmz,https://api.spotify.com/v1/audio-analysis/2rEsEuPGZAzhj7tqQ30Tmz,173813,4,
Cream,White Room,psych-rock,0.553,0.576,0,-13.458,1,0.0304,0.191,0.00664,0.0365,0.457,109.827,audio_features,4S2PLzClEEePBuUAe53Ado,spotify:track:4S2PLzClEEePBuUAe53Ado,https://api.spotify.com/v1/tracks/4S2PLzClEEePBuUAe53Ado,https://api.spotify.com/v1/audio-analysis/4S2PLzClEEePBuUAe53Ado,298333,4,
Kourosh Yaghmaei,Saghe,psych-rock,0.546,0.716,2,-7.638,1,0.0902,0.34,0,0.175,0.655,113.683,audio_features,4rrlnL5W205V80ZqskuyrR,spotify:track:4rrlnL5W205V80ZqskuyrR,https://api.spotify.com/v1/tracks/4rrlnL5W205V80ZqskuyrR,https://api.spotify.com/v1/audio-analysis/4rrlnL5W205V80ZqskuyrR,204720,4,
Kourosh Yaghmaei,Tavalode Yek Seda,psych-rock,0.558,0.734,9,-6.546,0,0.0398,0.347,8.26e-05,0.226,0.778,116.252,audio_features,59f93gbug263felsAftCUc,spotify:track:59f93gbug263felsAftCUc,https://api.spotify.com/v1/tracks/59f93gbug263felsAftCUc,https://api.spotify.com/v1/audio-analysis/59f93gbug263felsAftCUc,262747,4,
Jang Hyun,Sunset,psych-rock,0.292,0.375,9,-9.577,0,0.0288,0.135,0.628,0.303,0.295,73.503,audio_features,7xIgZsS4zVs1mMTu6XBELk,spotify:track:7xIgZsS4zVs1mMTu6XBELk,https://api.spotify.com/v1/tracks/7xIgZsS4zVs1mMTu6XBELk,https://api.spotify.com/v1/audio-analysis/7xIgZsS4zVs1mMTu6XBELk,338360,4,
Creedence Clearwater Revival,Run Through The Jungle,psych-rock,0.635,0.529,2,-11.1,1,0.036,0.0539,0.116,0.106,0.846,136.398,audio_features,0lKjNtllt2JnNLU5Xu7t7K,spotify:track:0lKjNtllt2JnNLU5Xu7t7K,https://api.spotify.com/v1/tracks/0lKjNtllt2JnNLU5Xu7t7K,https://api.spotify.com/v1/audio-analysis/0lKjNtllt2JnNLU5Xu7t7K,186067,4,
Kourosh Yaghmaei,Ghad Boland,psych-rock,0.425,0.491,5,-9.076,1,0.108,0.644,0.324,0.0881,0.705,181.845,audio_features,2HeEEpogTMtppsA6SnckS8,spotify:track:2HeEEpogTMtppsA6SnckS8,https://api.spotify.com/v1/tracks/2HeEEpogTMtppsA6SnckS8,https://api.spotify.com/v1/audio-analysis/2HeEEpogTMtppsA6SnckS8,192360,4,
Kourosh Yaghmaei,Entezar,psych-rock,0.399,0.645,0,-7.874,0,0.0339,0.324,0.0119,0.113,0.526,142.629,audio_features,6vbgcqhnUF3AJTPmHIWMAV,spotify:track:6vbgcqhnUF3AJTPmHIWMAV,https://api.spotify.com/v1/tracks/6vbgcqhnUF3AJTPmHIWMAV,https://api.spotify.com/v1/audio-analysis/6vbgcqhnUF3AJTPmHIWMAV,262587,4,
Jang Hyun,Pushing Through the Fog,psych-rock,0.223,0.85,2,-7.823,0,0.179,0.64,0.604,0.765,0.439,160.267,audio_features,3o5c5YIqVQtqOKyLalmMsA,spotify:track:3o5c5YIqVQtqOKyLalmMsA,https://api.spotify.com/v1/tracks/3o5c5YIqVQtqOKyLalmMsA,https://api.spotify.com/v1/audio-analysis/3o5c5YIqVQtqOKyLalmMsA,212520,4,
Shin Joong Hyun & The Men,Beautiful Rivers and Mountains,psych-rock,0.334,0.598,4,-9.732,0,0.0379,0.5,0.456,0.805,0.371,109.949,audio_features,6MBzH26uZNSKJFCn5rp3CV,spotify:track:6MBzH26uZNSKJFCn5rp3CV,https://api.spotify.com/v1/tracks/6MBzH26uZNSKJFCn5rp3CV,https://api.spotify.com/v1/audio-analysis/6MBzH26uZNSKJFCn5rp3CV,604720,4,
BVDLVD,PUNK!,punk,0.658,0.952,1,-3.129,1,0.515,0.0588,0,0.136,0.856,140.144,audio_features,0tbiMAiZLLjZS50ogqPX32,spotify:track:0tbiMAiZLLjZS50ogqPX32,https://api.spotify.com/v1/tracks/0tbiMAiZLLjZS50ogqPX32,https://api.spotify.com/v1/audio-analysis/0tbiMAiZLLjZS50ogqPX32,180585,4,
Ferry Corsten,Punk (ASOT 967) [Trending Track] - Tom Staar Remix,punk,0.601,0.932,1,-7.217,1,0.0909,0.000296,0.914,0.429,0.128,129.954,audio_features,6vzeWcBbPENyLzGloZAWMZ,spotify:track:6vzeWcBbPENyLzGloZAWMZ,https://api.spotify.com/v1/tracks/6vzeWcBbPENyLzGloZAWMZ,https://api.spotify.com/v1/audio-analysis/6vzeWcBbPENyLzGloZAWMZ,103406,4,
Ferry Corsten,Punk (ABGT384) - Tom Staar Remix,punk,0.55,0.956,0,-9.616,1,0.127,0.000179,0.94,0.248,0.0582,126.009,audio_features,3d5YQj2EgOfN2aFbYIN11z,spotify:track:3d5YQj2EgOfN2aFbYIN11z,https://api.spotify.com/v1/tracks/3d5YQj2EgOfN2aFbYIN11z,https://api.spotify.com/v1/audio-analysis/3d5YQj2EgOfN2aFbYIN11z,228571,4,
Bowling For Soup,Punk Rock 101,punk,0.63,0.936,4,-4.576,1,0.084,0.00128,0,0.0823,0.733,117.962,audio_features,1AHGrKFv3nSCH9K7yg8gOz,spotify:track:1AHGrKFv3nSCH9K7yg8gOz,https://api.spotify.com/v1/tracks/1AHGrKFv3nSCH9K7yg8gOz,https://api.spotify.com/v1/audio-analysis/1AHGrKFv3nSCH9K7yg8gOz,184322,4,
The Dead Milkmen,Punk Rock Girl,punk,0.557,0.699,2,-11.625,0,0.0453,0.00793,0,0.536,0.887,129.492,audio_features,1l04CzFskMiq7c30lZvr7i,spotify:track:1l04CzFskMiq7c30lZvr7i,https://api.spotify.com/v1/tracks/1l04CzFskMiq7c30lZvr7i,https://api.spotify.com/v1/audio-analysis/1l04CzFskMiq7c30lZvr7i,158333,4,
Something Corporate,Punk Rock Princess,punk,0.522,0.881,7,-5.231,1,0.0847,0.00303,0.000147,0.0939,0.369,130.084,audio_features,07oVZP9Er2Fz8S59ePWLyK,spotify:track:07oVZP9Er2Fz8S59ePWLyK,https://api.spotify.com/v1/tracks/07oVZP9Er2Fz8S59ePWLyK,https://api.spotify.com/v1/audio-analysis/07oVZP9Er2Fz8S59ePWLyK,232200,4,
Elliot Root,Punks and Poets,punk,0.58,0.487,0,-11.588,1,0.0308,0.537,0.0251,0.12,0.29,149.988,audio_features,15arhZdjyxnf4vgUTwTP7n,spotify:track:15arhZdjyxnf4vgUTwTP7n,https://api.spotify.com/v1/tracks/15arhZdjyxnf4vgUTwTP7n,https://api.spotify.com/v1/audio-analysis/15arhZdjyxnf4vgUTwTP7n,243646,4,
Gorillaz,Punk,punk,0.495,0.67,8,-7.581,1,0.36,0.00485,0.587,0.085,0.519,153.529,audio_features,19bvTzzRjbpxgYdz5gViIU,spotify:track:19bvTzzRjbpxgYdz5gViIU,https://api.spotify.com/v1/tracks/19bvTzzRjbpxgYdz5gViIU,https://api.spotify.com/v1/audio-analysis/19bvTzzRjbpxgYdz5gViIU,98533,4,
Bob Marley & The Wailers,Punky Reggae Party,punk,0.812,0.638,6,-8.116,0,0.0613,0.0219,0.161,0.0856,0.905,135.165,audio_features,1WgOedf4pKmgepml1CMW6o,spotify:track:1WgOedf4pKmgepml1CMW6o,https://api.spotify.com/v1/tracks/1WgOedf4pKmgepml1CMW6o,https://api.spotify.com/v1/audio-analysis/1WgOedf4pKmgepml1CMW6o,412027,4,
Death Grips,Punk Weight,punk,0.368,0.95,2,-4.521,1,0.329,0.0301,4.59e-06,0.384,0.616,130.568,audio_features,6Ucjy0z1uO111RCUVXqhnn,spotify:track:6Ucjy0z1uO111RCUVXqhnn,https://api.spotify.com/v1/tracks/6Ucjy0z1uO111RCUVXqhnn,https://api.spotify.com/v1/audio-analysis/6Ucjy0z1uO111RCUVXqhnn,204240,4,
Vampire Weekend,A-Punk,punk,0.548,0.816,2,-4.478,1,0.0499,0.0104,0.0543,0.152,0.857,174.993,audio_features,1595LW73XBxkRk2ciQOHfr,spotify:track:1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/tracks/1595LW73XBxkRk2ciQOHfr,https://api.spotify.com/v1/audio-analysis/1595LW73XBxkRk2ciQOHfr,137760,4,
Bad Religion,Punk Rock Song,punk,0.318,0.984,1,-4.673,0,0.0806,0.000215,0.000244,0.386,0.716,177.229,audio_features,5ACDC1gxAUXYDWherVKOiX,spotify:track:5ACDC1gxAUXYDWherVKOiX,https://api.spotify.com/v1/tracks/5ACDC1gxAUXYDWherVKOiX,https://api.spotify.com/v1/audio-analysis/5ACDC1gxAUXYDWherVKOiX,147173,4,
Patent Pending,Punk Rock Songs,punk,0.524,0.907,7,-5.009,0,0.295,0.049,0,0.0726,0.592,196.056,audio_features,4reUXdUEkTRDlCFJEANGQz,spotify:track:4reUXdUEkTRDlCFJEANGQz,https://api.spotify.com/v1/tracks/4reUXdUEkTRDlCFJEANGQz,https://api.spotify.com/v1/audio-analysis/4reUXdUEkTRDlCFJEANGQz,191131,4,
